"census_tract","smoke_alarm_risk","tract_pop","blocks_per_tract"
"27053009",0.666917530643097,509,7
"27053010",0.540402526278212,650,6
"27053011",0.516821685579955,1639,22
"27053012",0.52006741921787,1081,20
"27053020",0.49863436971235,4453,45
"27053021",0.448862765641228,5169,57
"27053022",0.419136666632852,3440,32
"27053023",0.46926199376725,4963,50
"27053024",0.503062193114246,4182,42
"27053025",0.450621493590088,6616,72
"27053026",0.384012921042911,28227,231
"27053027",0.420217875628837,8017,57
"27053100",0.594655100293991,1740,21
"27053101",0.544123753247753,1084,15
"27053102",0.582249593899595,1417,17
"27053103",0.39687123129227,1306,13
"27053104",0.460647207500051,2218,19
"27053105",0.425614789365548,1617,20
"27053106",0.469315535967837,1763,20
"27053107",0.565051974251488,1047,11
"27053108",0.490719105915589,1312,17
"27053109",0.471007308373798,2429,30
"27053110",0.554664825917765,1957,27
"27053111",0.509231057184053,2098,26
"27053122",0.504472190089928,639,5
"27053125",0.65981474129326,1657,14
"27053126",0.474278623398614,1187,10
"27053980",0.835009376276343,51,1
"27055020",0.566511221337343,5236,13
"27057070",0.598889171482859,5793,17
"27059130",0.523276426505715,5907,22
"27061480",0.535213226280349,6965,34
"27061481",0.592477037167342,1451,5
"27061940",0.783132730713515,813,2
"27063480",0.583102076016843,3304,13
"27065480",0.625371307808303,4330,14
"27067770",0.748627366464776,235,3
"27067780",0.558926193214818,6372,22
"27067781",0.546252442319887,2773,9
"27069090",0.63699254853614,1710,7
"27071790",0.485260842205035,1778,14
"27073180",0.555337199891906,2982,8
"27075370",0.622502573555439,1733,12
"27075990",0.498335073709493,0,1
"27077460",0.353211686596699,517,3
"27079950",0.553045345021044,6260,22
"27081201",0.529400244930484,2351,5
"27083360",0.475301028238577,5732,24
"27085950",0.439297933560473,6515,28
"27087940",0.578359005043783,2019,5
"27089080",0.570612905793203,3849,12
"27091790",0.615912686379782,5013,21
"27093560",0.589359380246512,6465,22
"27095170",0.425622514588453,3351,11
"27095970",0.477532240372051,2685,7
"27097780",0.636931360200529,9824,30
"27099000",0.564104438023192,2358,23
"27099001",0.668872280944647,5411,11
"27101900",0.630214247090637,3495,8
"27103480",0.400816044635079,5507,21
"27105105",0.63341374575588,4982,22
"27107960",0.637122755287114,2648,9
"27109000",0.49549015305309,2815,30
"27109001",0.385205346296238,9579,62
"27109002",0.458275477279182,4088,19
"27111960",0.588405824455555,8521,29
"27111961",0.521193147043553,7651,25
"27113090",0.508223856508908,2900,14
"27115950",0.553497710307585,7555,20
"27117460",0.505268868029937,2789,11
"27119020",0.444573718310461,6581,28
"27119021",0.581973794241039,1381,4
"27121970",0.562566334858677,3842,12
"27123030",0.539566731374863,4779,48
"27123031",0.633006444758227,3458,38
"27123032",0.60386863422252,2239,23
"27123033",0.506290720847958,2143,20
"27123034",0.511148681170415,3032,26
"27123035",0.420783771723007,2238,20
"27123036",0.491362584784169,2850,27
"27123037",0.521048568650074,2527,35
"27123040",0.432583430088474,7724,60
"27123041",0.410024740089962,5799,47
"27123042",0.415693842889484,5744,50
"27123043",0.499805996874066,568,6
"27123980",0.498335073709493,0,1
"27125010",0.421388165785871,1606,5
"27127750",0.628301070148648,5209,16
"27129790",0.545942336874604,5303,17
"27131070",0.532522049332646,9384,43
"27133570",0.539102573763894,2713,9
"27135970",0.596844125957071,4525,13
"27137000",0.569599994907087,3425,32
"27137001",0.54790656521455,1705,18
"27137002",0.624427437625851,1377,12
"27137003",0.519980130142608,1360,14
"27137010",0.501674987999722,4202,17
"27137011",0.673596589326788,4845,16
"27137012",0.559630314719417,2738,32
"27137013",0.582174292447156,3641,31
"27137014",0.636621978832758,781,4
"27137015",0.537458173291507,6185,33
"27137990",0.498335073709493,0,1
"27139080",0.35407457596667,8651,47
"27139081",0.371399302345438,3798,14
"27141030",0.415593129805568,6874,36
"27141031",0.302332646752878,578,4
"27143170",0.658448280248205,4708,16
"27145000",0.438566321812545,3237,34
"27145001",0.312941698861463,608,4
"27145010",0.518499447995108,8815,25
"27145011",0.489312376801823,9982,35
"27147960",0.503794062660371,5694,26
"27149480",0.455130773147762,2489,11
"27151960",0.56388612604919,3285,12
"27153790",0.708209146144378,7810,25
"27155460",0.519415740711458,1232,5
"27157490",0.53794663841908,5186,19
"27159480",0.619746449949378,3694,17
"27161790",0.565052346715623,3994,15
"27163070",0.419778503508433,12251,83
"27163071",0.354131063143479,10370,54
"27165950",0.598658341071588,2595,12
"27167950",0.552370155815377,1737,8
"27169670",0.49607183409684,7819,36
"27169671",0.449491080015563,840,2
"27171100",0.398803343462914,10105,49
"27171101",0.517990137015765,4408,16
"27173970",0.577305577343094,3779,14
"28001000",0.558571053845997,2331,31
"28003950",0.426657552338877,2670,27
"28005950",0.682468245497765,960,14
"28007060",0.565185013744764,1622,17
"28009950",0.603120957825341,718,7
"28011950",0.513754896845892,3773,28
"28013950",0.530070508392693,1840,14
"28015950",0.502238102474061,692,9
"28017950",0.601362196684171,1558,15
"28019950",0.539435814533418,969,9
"28021950",0.667949809439388,880,9
"28023950",0.628462844189172,1589,16
"28025950",0.574559536859023,1599,17
"28027950",0.556364577834782,2422,24
"28029950",0.598467275918618,2254,24
"28031950",0.583958131942169,1232,13
"28035000",0.506508186663779,2149,22
"28035001",0.603599015712526,463,5
"28035010",0.458966959001734,2382,26
"28037950",0.538942495310366,802,8
"28039950",0.450783508255269,1416,13
"28041950",0.468013236079803,1403,9
"28043950",0.589629394015022,1207,17
"28045030",0.406140141209458,2226,32
"28045990",0.498335073709493,0,1
"28047000",0.511932339144012,822,9
"28047001",0.462405552797229,2463,34
"28047002",0.487248446536163,1802,22
"28047003",0.429794180776041,6427,69
"28047980",0.886632864343601,12,1
"28047990",0.498335073709493,0,1
"28049000",0.591834879528042,2554,39
"28049001",0.545945917534606,1845,20
"28049002",0.640956935438018,1412,16
"28049003",0.565744615528052,1767,24
"28049010",0.510348561920097,5916,61
"28049011",0.548677971014316,3198,25
"28051950",0.533935005992274,2300,19
"28053950",0.593747919664289,1059,9
"28055950",0.647274548008979,249,2
"28057950",0.402534254256479,2100,18
"28059040",0.407425015535361,NA,46
"28059041",0.597687673937612,2032,31
"28059042",0.467728496258183,1645,23
"28059990",0.498335073709493,0,1
"28061950",0.630721067243308,1361,13
"28063950",0.517296200025745,480,7
"28065950",0.649725459519697,854,12
"28067950",0.547911702460763,3363,43
"28067951",0.596385669283209,NA,8
"28067980",0.498335073709493,0,1
"28069030",0.620551947888474,808,9
"28071950",0.441005071436889,NA,30
"28073020",0.362746134983328,3234,28
"28075000",0.622492549572585,1750,25
"28075001",0.395374623935596,777,11
"28075010",0.474763817360506,2957,29
"28075980",0.68470173662231,11,1
"28077960",0.559431388762286,1298,11
"28079040",0.574634548485635,1812,18
"28081950",0.420491224554228,4603,45
"28081951",0.567580043828545,1089,10
"28081980",0.498335073709493,0,1
"28083950",0.525912045602732,2638,29
"28085950",0.526926257699899,2043,26
"28087000",0.508043279297701,3721,40
"28087001",0.688294006932399,577,4
"28089030",0.386653859723078,NA,58
"28089031",0.581968420113691,185,2
"28091950",0.544604565202357,1905,21
"28093950",0.621282273845033,2213,23
"28095950",0.522531455997037,2838,28
"28097950",0.601166475138978,906,11
"28099010",0.522876650259971,2020,22
"28099940",0.482669742555435,406,2
"28101050",0.542383707301819,2058,20
"28103950",0.573123131822237,974,10
"28105950",0.45947129026952,3148,27
"28107950",0.552325959243906,2288,21
"28109950",0.490770864767361,3100,31
"28111950",0.642740351426393,1082,10
"28113950",0.551225181752747,2911,30
"28115950",0.465417121523423,2207,19
"28117950",0.510344391398207,1679,20
"28119950",0.587542277879964,1205,9
"28121020",0.421034760480439,NA,66
"28121021",0.434712124870841,1058,8
"28121980",0.895667505421677,23,1
"28123020",0.59971415119075,1931,22
"28125950",0.534982989298375,622,6
"28127950",0.509567410467807,1918,25
"28129950",0.552283406054121,1537,15
"28131020",0.490054554074805,1044,9
"28133950",0.556568789254845,3241,25
"28135950",0.462552452879651,1619,12
"28137950",0.468663044991462,1931,16
"28139950",0.556900726467137,1741,16
"28141950",0.510867391892345,1763,17
"28143950",0.482814319936774,781,6
"28143980",0.498335073709493,0,1
"28145950",0.472428019033761,2172,19
"28147950",0.619790814286932,954,13
"28149950",0.48598307108746,2598,33
"28149951",0.521933837952684,601,6
"28151000",0.528806060384819,2168,28
"28151001",0.613110886004065,1758,23
"28151002",0.518411674512039,368,3
"28153950",0.563708463869159,1145,17
"28155950",0.456419964598496,1209,8
"28157950",0.645293559344056,907,8
"28159950",0.566885369152411,1523,19
"28161950",0.560564652537059,1025,12
"28163950",0.561821720385795,2257,22
"29001950",0.524412211851254,2428,22
"29001951",0.498725847062288,NA,3
"29003010",0.529204828994525,2245,14
"29005950",0.416904451890137,1438,7
"29007950",0.519786525995942,2897,24
"29009960",0.517652344671994,3133,29
"29011960",0.610686419799212,1767,12
"29013070",0.578244963093457,2874,14
"29015460",0.571180416992291,2037,16
"29017950",0.682620865185812,1446,11
"29019000",0.549657339356293,1681,16
"29019001",0.293070065934809,8508,61
"29019002",0.430957784158166,1731,10
"29021000",0.448639981058549,2996,25
"29021001",0.576448668209635,1786,21
"29021002",0.539352320587297,2890,22
"29021003",0.605719530539287,414,4
"29023950",0.449240771905484,3133,36
"29025950",0.405582584719006,2272,10
"29027070",0.395843158897922,3756,34
"29029950",0.433022200335901,3185,26
"29029951",0.431922276013257,480,4
"29031880",0.357538605342449,4305,33
"29031881",0.387774512659378,2114,23
"29033960",0.668596203370683,1839,11
"29035960",0.402282063358051,627,6
"29039870",0.563878153101609,1188,14
"29041470",0.64224551692252,1688,9
"29043020",0.314283428136889,6735,36
"29045950",0.494285523013348,1261,7
"29049960",0.419358858153435,2532,17
"29051010",0.347731807177345,3084,36
"29051020",0.537794777294379,3845,18
"29053950",0.447850419685708,3211,14
"29055450",0.514681593066168,2154,21
"29057480",0.601970724704838,1483,9
"29059480",0.622827993604011,1232,15
"29061470",0.408280421681997,1908,8
"29063080",0.4796455012383,2279,10
"29065960",0.690248152635835,1772,12
"29067950",0.7051624250743,1278,11
"29069360",0.508245806927143,3285,30
"29069361",0.508652281179287,445,3
"29073960",0.609590989951022,2057,13
"29075960",0.461167530050985,1623,7
"29077000",0.47542907944924,2965,29
"29077001",0.397506802988985,2538,26
"29077002",0.385531550910024,2245,22
"29077003",0.348702390753951,2441,22
"29077004",0.261905819716167,7555,48
"29077005",0.423514546248813,3142,20
"29079960",0.5619872006384,1712,12
"29081950",0.633950054310248,1885,11
"29083950",0.4482291223389,3127,21
"29085470",0.598344489055097,1121,9
"29087960",0.400737152002446,1512,6
"29089960",0.475759482147213,1531,10
"29091090",0.568193557120806,3935,32
"29093950",0.513279296351048,1748,9
"29097010",0.408756549297125,3096,38
"29097011",0.402624212171919,4905,43
"29097012",0.527312445341196,2490,13
"29101960",0.399774088453143,4881,33
"29101980",0.237144791673661,302,2
"29103960",0.76460305858245,857,5
"29105960",0.526917696010355,2777,28
"29107090",0.442534763350378,3494,30
"29109470",0.49111343486382,3372,31
"29111970",0.514912848582051,1799,11
"29113810",0.390286456889095,4337,26
"29115490",0.634075771385673,2231,16
"29117480",0.511216996372361,2034,11
"29119070",0.507409706282842,2182,17
"29121960",0.582075545774333,2696,17
"29123960",0.541104484972733,1411,12
"29125880",0.510425538235962,938,7
"29127960",0.500978680936633,2915,29
"29129470",0.770375148290153,775,4
"29131962",0.544970958554608,2491,21
"29133950",0.406534290357897,1595,13
"29135385",0.460198556247304,2432,12
"29137960",0.580258947024663,1629,11
"29139970",0.474245313965211,2121,14
"29141470",0.59091425002568,2114,17
"29143960",0.45400410783916,2445,21
"29145020",0.515572465234554,5442,43
"29145021",0.67351566912358,635,2
"29147470",0.455021636616742,3801,18
"29149480",0.685343715350803,1377,10
"29151490",0.746581958697553,1999,11
"29153470",0.632119802117478,1463,10
"29155470",0.427543201446074,2478,19
"29157470",0.536108008386122,1996,16
"29159480",0.521229743833684,4148,30
"29159481",0.406431645275083,738,8
"29161890",0.413192319735116,3624,34
"29161891",0.306305636937974,338,3
"29163460",0.496229777085368,2544,17
"29167960",0.567906335021333,3103,22
"29169470",0.443574815777861,4241,29
"29171960",0.573565188946062,643,6
"29173470",0.465144097328489,1312,9
"29175490",0.48933165962957,3157,21
"29179380",0.711553322834027,1137,6
"29181870",0.575780252093551,1521,14
"29185480",0.723750547056159,1540,9
"29186960",0.517564532474651,1701,15
"29187950",0.388230953006088,4767,33
"29187951",0.396463665807,832,10
"29195090",0.538866866341197,3298,24
"29197470",0.461945662712677,952,5
"29199480",0.720183935685066,802,7
"29201780",0.4056699100425,2555,18
"29201781",0.490622104176352,1478,17
"29203470",0.782823545625975,995,8
"29205450",0.562669025118632,1341,7
"29207470",0.421090674373821,3531,26
"29209090",0.42027495989229,3179,24
"29211480",0.522964937956844,1423,8
"29213480",0.336769924914642,4496,34
"29215480",0.628928280604416,2719,22
"29217950",0.556989995319178,2476,18
"29219820",0.393353416835539,2535,19
"29221460",0.471723479704488,2484,19
"29223690",0.599546686925334,1319,15
"29225470",0.538598687892533,3554,23
"29227960",0.546452206769167,506,3
"29229490",0.662133884950626,2014,19
"30001000",0.497581807401322,1257,8
"30003000",0.577751366472985,352,4
"30003940",0.529088054276681,1464,7
"30005000",0.536528059070822,872,5
"30005940",0.491375345497305,557,3
"30007000",0.721498954976939,590,4
"30009000",0.504449517351784,1697,11
"30011000",0.717171732613807,388,2
"30013000",0.539539733630782,1682,19
"30013001",0.376321310937846,2411,25
"30013002",0.447260897245777,1143,13
"30013010",0.500562162751894,2534,15
"30015010",0.5381482394449,1536,6
"30017961",0.470893701620321,1661,11
"30017962",0.544507681792292,166,3
"30019020",0.417207392991548,394,2
"30021000",0.52817221346327,1478,11
"30023000",0.566517238697652,940,11
"30025000",0.361184203557278,559,3
"30027030",0.598214168720286,1528,6
"30029000",0.384745362652969,3985,43
"30029001",0.432810820886004,NA,27
"30031000",0.250522831260498,5728,41
"30031001",0.279459526595616,3007,19
"30033000",0.515500630986072,391,1
"30035940",0.658351350436708,1090,9
"30035976",0.482534478492476,300,5
"30035980",0.782731397473624,10,1
"30037000",0.515500630986072,300,1
"30039961",0.489407510162979,666,3
"30041040",0.50915739241188,1673,16
"30041940",0.472643803678715,534,3
"30043962",0.438629325227271,1605,10
"30045000",0.545982170823062,608,2
"30047000",0.628313150305214,502,3
"30047940",0.619380507532217,2948,22
"30049000",0.390698401663979,3681,34
"30049001",0.364578265329196,1710,17
"30051050",0.629795898384322,414,2
"30053000",0.649627459219288,1737,17
"30055954",0.558957663222291,479,2
"30057000",0.487513083906262,1312,7
"30059000",0.712633484370563,468,2
"30061964",0.524078128423547,565,4
"30063000",0.354461319644646,3622,35
"30063001",0.395862527029221,4189,41
"30065000",0.569741308299539,709,5
"30067000",0.53564860744974,1556,16
"30067980",0.809210874747786,2,1
"30069000",0.588312110990713,158,1
"30071060",0.370528307555681,761,4
"30073977",0.545510901125029,1279,7
"30075000",0.551728088143053,397,2
"30077000",0.579964241118842,1289,8
"30079000",0.721709980857051,264,1
"30081000",0.52150727985679,3488,31
"30083070",0.304700642057783,1360,8
"30085080",0.660473352401649,410,2
"30085940",0.595090864014327,1478,9
"30087000",0.372651987349729,873,6
"30087940",0.532835159768927,569,2
"30089000",0.681601798612213,1232,8
"30089940",0.726395751544513,653,2
"30091090",0.410428933987891,793,5
"30093000",0.529343561331346,3042,37
"30095966",0.479387121895106,1665,7
"30097967",0.469478548551563,730,5
"30099000",0.440250805131619,1478,7
"30101000",0.494822191203212,775,7
"30101980",0.351194988070672,70,1
"30103963",0.515500630986072,223,1
"30105100",0.509450220588135,691,5
"30105940",0.555212177860726,742,3
"30107000",0.572563726782373,316,2
"30109000",0.624997175813049,252,1
"30111000",0.396385253827883,4761,47
"30111001",0.404954103519751,7152,60
"30111940",0.317137183081761,961,5
"31001965",0.539079401054309,2442,20
"31001966",0.538051391966143,1248,9
"31003979",0.416498020584834,1784,8
"31005958",0.478190339659934,232,1
"31007954",0.515500630986072,209,1
"31009972",0.712633484370563,184,1
"31011960",0.510789838060275,1279,7
"31013951",0.532601333608361,1107,12
"31015975",0.618605305921561,733,2
